site ID,crosval ID,sw,nee,gpp,lai,ave,amp,lst_day,lst_night,brdf1,brdf2,brdf3,brdf4,brdf5,brdf6,brdf7,lc,XGBoost GPP,SVR GPP,RF GPP
1,1,173.78,-2.5469,3.4464,1.6898,0.263842441137109,0.820166921969533,289.0756,282.8622,0.0552,0.2739,0.0244,0.0609,0.2855,0.1914,0.086,0,4.784945,4.92927335295992,4.95646360138742
1,1,136.52,-2.8695,4.2474,1.351,0.263842441137109,0.820166921969533,288.4267,276.5511,0.0547,0.2868,0.0244,0.0607,0.2967,0.1943,0.085,0,4.273265,3.87731773030601,4.51980380296237
1,1,152.77,-2.3377,4.2706,1.2796,0.263842441137109,0.820166921969533,293.32,281.7244,0.0569,0.277,0.0238,0.0592,0.2881,0.1852,0.08,0,5.6322374,4.44685023711569,5.43595729234276
1,1,119.4,-0.80607,2.8363,1.2612,0.263842441137109,0.820166921969533,289.7022,277.6556,0.0588,0.2845,0.0231,0.0608,0.2989,0.1986,0.0844,0,3.776813,3.27734170425671,4.04242958042725
1,1,82.133,0.048268,1.8911,0.9184,0.263842441137109,0.820166921969533,281.9133,273.0978,0.0636,0.2807,0.0243,0.0627,0.2976,0.1993,0.0852,0,2.0479836,1.84146751003426,2.43541889338837
1,1,86.24,0.33863,1.3395,0.7653,0.263842441137109,0.820166921969533,282.3244,270.8578,0.0707,0.2465,0.0262,0.0573,0.2834,0.2002,0.0865,0,1.83111,1.39899475124288,2.27107964516207
1,1,87.566,0.53701,0.79836,0.6735,0.263842441137109,0.820166921969533,278.3511,269.4178,0.0728,0.2323,0.0259,0.056,0.2811,0.2062,0.0942,0,1.0967467,1.03589956479572,1.33873966491311
1,1,210.45,-0.0547,0.1324,0,0.263842441137109,0.820166921969533,268.2778,264.4756,0.871,0.8106,0.9001,0.8888,0.425,0.1199,0.0469,0,0.7471778,0.520289271427896,0.549741320551309
1,1,244.59,-0.034652,0.1671,0,0.263842441137109,0.820166921969533,273.6844,264.9844,0.8528,0.7625,0.876,0.8718,0.3346,0.0966,0.0383,0,0.70044875,0.559743694170635,0.556718518654462
1,1,276.57,-0.053618,0.51708,0.0571,0.263842441137109,0.820166921969533,270.2578,264.3556,0.8133,0.7165,0.8361,0.8321,0.2974,0.0781,0.0365,0,0.68987453,0.661855847638644,0.559899205965465
1,1,289.45,0.21048,0.72028,0.1204,0.263842441137109,0.820166921969533,277.1467,271.4667,0.7127,0.6289,0.7333,0.7285,0.2415,0.069,0.0386,0,0.7640039,0.682197637082024,0.683146925423439
1,1,233.1,0.4418,0.62725,0.5653,0.263842441137109,0.820166921969533,281.7467,275.6356,0.5102,0.4746,0.5196,0.5167,0.1793,0.1116,0.0566,0,1.7391417,0.847923218500583,1.78916632976594
1,1,269.87,0.45544,1.4749,0.5959,0.263842441137109,0.820166921969533,290.4378,282.1311,0.0807,0.1988,0.0312,0.0577,0.2438,0.2036,0.1152,0,2.7427008,1.84984146034956,2.64151610531341
1,1,168.1,-0.50905,1.7823,0.7755,0.263842441137109,0.820166921969533,285.0867,278.6556,0.0789,0.2066,0.0307,0.0587,0.25,0.2015,0.111,0,2.1453757,2.05931481293966,2.56159188744363
1,1,202.67,-0.53133,2.8558,1.1837,0.263842441137109,0.820166921969533,290.2133,280.1067,0.0705,0.2236,0.0294,0.0596,0.2613,0.1933,0.0993,0,4.3261967,3.85853948638538,4.18788737148507
1,1,247.27,-2.7234,5.5688,1.2245,0.263842441137109,0.820166921969533,291.7289,285.4978,0.0638,0.2394,0.0258,0.0578,0.2735,0.1963,0.0951,0,5.221293,4.53846692210989,5.16464119372917
1,1,168.16,-2.5176,5.1338,1.3143,0.263842441137109,0.820166921969533,291.4778,282.3733,0.0629,0.2528,0.0258,0.06,0.2859,0.2052,0.0956,0,5.0012903,3.96331717687186,5.12065615218063
1,1,192.11,-3.1675,5.8075,1.5714,0.263842441137109,0.820166921969533,292.3733,281.6622,0.0609,0.273,0.0245,0.0617,0.3083,0.2175,0.0978,0,5.9533634,4.81102836108637,5.87556397884918
